id;name;geoid;geoname;value;datetime
544;Demanda prevista;;;24706.83333;2021-01-01T00:00:00+01:00
544;Demanda prevista;;;23573.16667;2021-01-01T01:00:00+01:00
544;Demanda prevista;;;21498.66667;2021-01-01T02:00:00+01:00
544;Demanda prevista;;;19712.33333;2021-01-01T03:00:00+01:00
544;Demanda prevista;;;18836.66667;2021-01-01T04:00:00+01:00
544;Demanda prevista;;;18624.5;2021-01-01T05:00:00+01:00
544;Demanda prevista;;;18727.5;2021-01-01T06:00:00+01:00
544;Demanda prevista;;;18956.83333;2021-01-01T07:00:00+01:00
544;Demanda prevista;;;19359.5;2021-01-01T08:00:00+01:00
544;Demanda prevista;;;20041.33333;2021-01-01T09:00:00+01:00
544;Demanda prevista;;;22182.66667;2021-01-01T10:00:00+01:00
544;Demanda prevista;;;24291.83333;2021-01-01T11:00:00+01:00
544;Demanda prevista;;;25640.66667;2021-01-01T12:00:00+01:00
544;Demanda prevista;;;26510.5;2021-01-01T13:00:00+01:00
544;Demanda prevista;;;27203.16667;2021-01-01T14:00:00+01:00
544;Demanda prevista;;;25551.16667;2021-01-01T15:00:00+01:00
544;Demanda prevista;;;24571.16667;2021-01-01T16:00:00+01:00
544;Demanda prevista;;;24854.16667;2021-01-01T17:00:00+01:00
544;Demanda prevista;;;27226.16667;2021-01-01T18:00:00+01:00
544;Demanda prevista;;;27999.66667;2021-01-01T19:00:00+01:00
544;Demanda prevista;;;28985.16667;2021-01-01T20:00:00+01:00
544;Demanda prevista;;;29513.33333;2021-01-01T21:00:00+01:00
544;Demanda prevista;;;28547.83333;2021-01-01T22:00:00+01:00
544;Demanda prevista;;;26235.5;2021-01-01T23:00:00+01:00
544;Demanda prevista;;;23970;2021-01-02T00:00:00+01:00
544;Demanda prevista;;;21844.16667;2021-01-02T01:00:00+01:00
544;Demanda prevista;;;19893.16667;2021-01-02T02:00:00+01:00
544;Demanda prevista;;;19262.16667;2021-01-02T03:00:00+01:00
544;Demanda prevista;;;19202.66667;2021-01-02T04:00:00+01:00
544;Demanda prevista;;;19478;2021-01-02T05:00:00+01:00
544;Demanda prevista;;;20758;2021-01-02T06:00:00+01:00
544;Demanda prevista;;;21810.66667;2021-01-02T07:00:00+01:00
544;Demanda prevista;;;23844.33333;2021-01-02T08:00:00+01:00
544;Demanda prevista;;;26474.83333;2021-01-02T09:00:00+01:00
544;Demanda prevista;;;29030.83333;2021-01-02T10:00:00+01:00
544;Demanda prevista;;;29607.5;2021-01-02T11:00:00+01:00
544;Demanda prevista;;;29600.83333;2021-01-02T12:00:00+01:00
544;Demanda prevista;;;30066.66667;2021-01-02T13:00:00+01:00
544;Demanda prevista;;;30532.83333;2021-01-02T14:00:00+01:00
544;Demanda prevista;;;29312.83333;2021-01-02T15:00:00+01:00
544;Demanda prevista;;;29098.66667;2021-01-02T16:00:00+01:00
544;Demanda prevista;;;29088.16667;2021-01-02T17:00:00+01:00
544;Demanda prevista;;;30807.83333;2021-01-02T18:00:00+01:00
544;Demanda prevista;;;32090.5;2021-01-02T19:00:00+01:00
544;Demanda prevista;;;32698.66667;2021-01-02T20:00:00+01:00
544;Demanda prevista;;;33116;2021-01-02T21:00:00+01:00
544;Demanda prevista;;;31790.66667;2021-01-02T22:00:00+01:00
544;Demanda prevista;;;28992.33333;2021-01-02T23:00:00+01:00
544;Demanda prevista;;;26415;2021-01-03T00:00:00+01:00
544;Demanda prevista;;;23712;2021-01-03T01:00:00+01:00
544;Demanda prevista;;;22172.66667;2021-01-03T02:00:00+01:00
544;Demanda prevista;;;21058.5;2021-01-03T03:00:00+01:00
544;Demanda prevista;;;20653.16667;2021-01-03T04:00:00+01:00
544;Demanda prevista;;;20784.5;2021-01-03T05:00:00+01:00
544;Demanda prevista;;;21074.33333;2021-01-03T06:00:00+01:00
544;Demanda prevista;;;22193;2021-01-03T07:00:00+01:00
544;Demanda prevista;;;23255.16667;2021-01-03T08:00:00+01:00
544;Demanda prevista;;;25687.83333;2021-01-03T09:00:00+01:00
544;Demanda prevista;;;27941.16667;2021-01-03T10:00:00+01:00
544;Demanda prevista;;;29209.66667;2021-01-03T11:00:00+01:00
544;Demanda prevista;;;29621.66667;2021-01-03T12:00:00+01:00
544;Demanda prevista;;;29896.66667;2021-01-03T13:00:00+01:00
544;Demanda prevista;;;30161;2021-01-03T14:00:00+01:00
544;Demanda prevista;;;29120.83333;2021-01-03T15:00:00+01:00
544;Demanda prevista;;;28431.33333;2021-01-03T16:00:00+01:00
544;Demanda prevista;;;28304.33333;2021-01-03T17:00:00+01:00
544;Demanda prevista;;;30609;2021-01-03T18:00:00+01:00
544;Demanda prevista;;;32462.5;2021-01-03T19:00:00+01:00
544;Demanda prevista;;;33658.16667;2021-01-03T20:00:00+01:00
544;Demanda prevista;;;33650.83333;2021-01-03T21:00:00+01:00
544;Demanda prevista;;;32283.16667;2021-01-03T22:00:00+01:00
544;Demanda prevista;;;29420;2021-01-03T23:00:00+01:00
544;Demanda prevista;;;25870.33333;2021-01-04T00:00:00+01:00
544;Demanda prevista;;;23655.16667;2021-01-04T01:00:00+01:00
544;Demanda prevista;;;22282.33333;2021-01-04T02:00:00+01:00
544;Demanda prevista;;;21843.16667;2021-01-04T03:00:00+01:00
544;Demanda prevista;;;21708.33333;2021-01-04T04:00:00+01:00
544;Demanda prevista;;;22329.16667;2021-01-04T05:00:00+01:00
544;Demanda prevista;;;24909.5;2021-01-04T06:00:00+01:00
544;Demanda prevista;;;28335.66667;2021-01-04T07:00:00+01:00
544;Demanda prevista;;;31687.83333;2021-01-04T08:00:00+01:00
544;Demanda prevista;;;34434.83333;2021-01-04T09:00:00+01:00
544;Demanda prevista;;;36323.5;2021-01-04T10:00:00+01:00
544;Demanda prevista;;;36336.33333;2021-01-04T11:00:00+01:00
544;Demanda prevista;;;36084.5;2021-01-04T12:00:00+01:00
544;Demanda prevista;;;36434.5;2021-01-04T13:00:00+01:00
544;Demanda prevista;;;36308.16667;2021-01-04T14:00:00+01:00
544;Demanda prevista;;;35409;2021-01-04T15:00:00+01:00
544;Demanda prevista;;;35005;2021-01-04T16:00:00+01:00
544;Demanda prevista;;;34894;2021-01-04T17:00:00+01:00
544;Demanda prevista;;;36350.83333;2021-01-04T18:00:00+01:00
544;Demanda prevista;;;37288.16667;2021-01-04T19:00:00+01:00
544;Demanda prevista;;;37398.33333;2021-01-04T20:00:00+01:00
544;Demanda prevista;;;37314.5;2021-01-04T21:00:00+01:00
544;Demanda prevista;;;35066.83333;2021-01-04T22:00:00+01:00
544;Demanda prevista;;;31435.5;2021-01-04T23:00:00+01:00
544;Demanda prevista;;;28596.5;2021-01-05T00:00:00+01:00
544;Demanda prevista;;;26091.16667;2021-01-05T01:00:00+01:00
544;Demanda prevista;;;24428.83333;2021-01-05T02:00:00+01:00
544;Demanda prevista;;;23616.66667;2021-01-05T03:00:00+01:00
544;Demanda prevista;;;23549;2021-01-05T04:00:00+01:00
544;Demanda prevista;;;24011;2021-01-05T05:00:00+01:00
544;Demanda prevista;;;26052.66667;2021-01-05T06:00:00+01:00
544;Demanda prevista;;;29490.5;2021-01-05T07:00:00+01:00
544;Demanda prevista;;;32478.16667;2021-01-05T08:00:00+01:00
544;Demanda prevista;;;35769.33333;2021-01-05T09:00:00+01:00
544;Demanda prevista;;;36926.66667;2021-01-05T10:00:00+01:00
544;Demanda prevista;;;37101.16667;2021-01-05T11:00:00+01:00
544;Demanda prevista;;;36614.83333;2021-01-05T12:00:00+01:00
544;Demanda prevista;;;36805.83333;2021-01-05T13:00:00+01:00
544;Demanda prevista;;;36086;2021-01-05T14:00:00+01:00
544;Demanda prevista;;;35115.5;2021-01-05T15:00:00+01:00
544;Demanda prevista;;;34756.16667;2021-01-05T16:00:00+01:00
544;Demanda prevista;;;34388.5;2021-01-05T17:00:00+01:00
544;Demanda prevista;;;35515.33333;2021-01-05T18:00:00+01:00
544;Demanda prevista;;;35922.83333;2021-01-05T19:00:00+01:00
544;Demanda prevista;;;36375.83333;2021-01-05T20:00:00+01:00
544;Demanda prevista;;;35937.5;2021-01-05T21:00:00+01:00
544;Demanda prevista;;;33984;2021-01-05T22:00:00+01:00
544;Demanda prevista;;;31428.83333;2021-01-05T23:00:00+01:00
544;Demanda prevista;;;28990.66667;2021-01-06T00:00:00+01:00
544;Demanda prevista;;;25900.16667;2021-01-06T01:00:00+01:00
544;Demanda prevista;;;23552.33333;2021-01-06T02:00:00+01:00
544;Demanda prevista;;;22493.33333;2021-01-06T03:00:00+01:00
544;Demanda prevista;;;22165.16667;2021-01-06T04:00:00+01:00
544;Demanda prevista;;;22254.83333;2021-01-06T05:00:00+01:00
544;Demanda prevista;;;22606.16667;2021-01-06T06:00:00+01:00
544;Demanda prevista;;;23615;2021-01-06T07:00:00+01:00
544;Demanda prevista;;;24352.5;2021-01-06T08:00:00+01:00
544;Demanda prevista;;;26859.83333;2021-01-06T09:00:00+01:00
544;Demanda prevista;;;29183;2021-01-06T10:00:00+01:00
544;Demanda prevista;;;30498;2021-01-06T11:00:00+01:00
544;Demanda prevista;;;30290.16667;2021-01-06T12:00:00+01:00
544;Demanda prevista;;;30383.33333;2021-01-06T13:00:00+01:00
544;Demanda prevista;;;30554.83333;2021-01-06T14:00:00+01:00
544;Demanda prevista;;;29013.33333;2021-01-06T15:00:00+01:00
544;Demanda prevista;;;28392.16667;2021-01-06T16:00:00+01:00
544;Demanda prevista;;;28728.5;2021-01-06T17:00:00+01:00
544;Demanda prevista;;;30847.5;2021-01-06T18:00:00+01:00
544;Demanda prevista;;;32368;2021-01-06T19:00:00+01:00
544;Demanda prevista;;;33098;2021-01-06T20:00:00+01:00
544;Demanda prevista;;;33610.83333;2021-01-06T21:00:00+01:00
544;Demanda prevista;;;32618.16667;2021-01-06T22:00:00+01:00
544;Demanda prevista;;;29990.5;2021-01-06T23:00:00+01:00
544;Demanda prevista;;;26481.33333;2021-01-07T00:00:00+01:00
544;Demanda prevista;;;24320.33333;2021-01-07T01:00:00+01:00
544;Demanda prevista;;;23531.33333;2021-01-07T02:00:00+01:00
544;Demanda prevista;;;22941;2021-01-07T03:00:00+01:00
544;Demanda prevista;;;22889.33333;2021-01-07T04:00:00+01:00
544;Demanda prevista;;;23599;2021-01-07T05:00:00+01:00
544;Demanda prevista;;;26392.66667;2021-01-07T06:00:00+01:00
544;Demanda prevista;;;30388.16667;2021-01-07T07:00:00+01:00
544;Demanda prevista;;;34318.5;2021-01-07T08:00:00+01:00
