id;name;geoid;geoname;value;datetime
10211;Hourly average price final sum of components;;;158.86;2022-01-01T00:00:00+01:00
10211;Hourly average price final sum of components;;;131.9;2022-01-01T01:00:00+01:00
10211;Hourly average price final sum of components;;;130.45;2022-01-01T02:00:00+01:00
10211;Hourly average price final sum of components;;;115.01;2022-01-01T03:00:00+01:00
10211;Hourly average price final sum of components;;;120.85;2022-01-01T04:00:00+01:00
10211;Hourly average price final sum of components;;;115.42;2022-01-01T05:00:00+01:00
10211;Hourly average price final sum of components;;;118.74;2022-01-01T06:00:00+01:00
10211;Hourly average price final sum of components;;;118.63;2022-01-01T07:00:00+01:00
10211;Hourly average price final sum of components;;;118.33;2022-01-01T08:00:00+01:00
10211;Hourly average price final sum of components;;;94.16;2022-01-01T09:00:00+01:00
10211;Hourly average price final sum of components;;;95.46;2022-01-01T10:00:00+01:00
10211;Hourly average price final sum of components;;;102.78;2022-01-01T11:00:00+01:00
10211;Hourly average price final sum of components;;;112.88;2022-01-01T12:00:00+01:00
10211;Hourly average price final sum of components;;;115.19;2022-01-01T13:00:00+01:00
10211;Hourly average price final sum of components;;;118.83;2022-01-01T14:00:00+01:00
10211;Hourly average price final sum of components;;;116.24;2022-01-01T15:00:00+01:00
10211;Hourly average price final sum of components;;;135.51;2022-01-01T16:00:00+01:00
10211;Hourly average price final sum of components;;;167.98;2022-01-01T17:00:00+01:00
10211;Hourly average price final sum of components;;;190.53;2022-01-01T18:00:00+01:00
10211;Hourly average price final sum of components;;;194.12;2022-01-01T19:00:00+01:00
10211;Hourly average price final sum of components;;;194.5;2022-01-01T20:00:00+01:00
10211;Hourly average price final sum of components;;;195.8;2022-01-01T21:00:00+01:00
10211;Hourly average price final sum of components;;;193.75;2022-01-01T22:00:00+01:00
10211;Hourly average price final sum of components;;;176.4;2022-01-01T23:00:00+01:00
10211;Hourly average price final sum of components;;;143.65;2022-01-02T00:00:00+01:00
10211;Hourly average price final sum of components;;;127.31;2022-01-02T01:00:00+01:00
10211;Hourly average price final sum of components;;;123.37;2022-01-02T02:00:00+01:00
