id;name;geoid;geoname;value;datetime
10211;Hourly average price final sum of components;;;57.85;2016-01-01T00:00:00+01:00
10211;Hourly average price final sum of components;;;51.03;2016-01-01T01:00:00+01:00
10211;Hourly average price final sum of components;;;45.44;2016-01-01T02:00:00+01:00
10211;Hourly average price final sum of components;;;40.31;2016-01-01T03:00:00+01:00
10211;Hourly average price final sum of components;;;40.5;2016-01-01T04:00:00+01:00
10211;Hourly average price final sum of components;;;40.26;2016-01-01T05:00:00+01:00
10211;Hourly average price final sum of components;;;35.71;2016-01-01T06:00:00+01:00
10211;Hourly average price final sum of components;;;33.83;2016-01-01T07:00:00+01:00
10211;Hourly average price final sum of components;;;33.88;2016-01-01T08:00:00+01:00
10211;Hourly average price final sum of components;;;39.25;2016-01-01T09:00:00+01:00
10211;Hourly average price final sum of components;;;42.89;2016-01-01T10:00:00+01:00
10211;Hourly average price final sum of components;;;41.4;2016-01-01T11:00:00+01:00
10211;Hourly average price final sum of components;;;40.96;2016-01-01T12:00:00+01:00
10211;Hourly average price final sum of components;;;39;2016-01-01T13:00:00+01:00
10211;Hourly average price final sum of components;;;38.36;2016-01-01T14:00:00+01:00
10211;Hourly average price final sum of components;;;34.48;2016-01-01T15:00:00+01:00
10211;Hourly average price final sum of components;;;32.47;2016-01-01T16:00:00+01:00
10211;Hourly average price final sum of components;;;39.19;2016-01-01T17:00:00+01:00
10211;Hourly average price final sum of components;;;45.99;2016-01-01T18:00:00+01:00
10211;Hourly average price final sum of components;;;46.73;2016-01-01T19:00:00+01:00
10211;Hourly average price final sum of components;;;44.65;2016-01-01T20:00:00+01:00
10211;Hourly average price final sum of components;;;41.02;2016-01-01T21:00:00+01:00
10211;Hourly average price final sum of components;;;40.12;2016-01-01T22:00:00+01:00
10211;Hourly average price final sum of components;;;37.02;2016-01-01T23:00:00+01:00
10211;Hourly average price final sum of components;;;34.09;2016-01-02T00:00:00+01:00
10211;Hourly average price final sum of components;;;28.82;2016-01-02T01:00:00+01:00
10211;Hourly average price final sum of components;;;29.73;2016-01-02T02:00:00+01:00
10211;Hourly average price final sum of components;;;30;2016-01-02T03:00:00+01:00
10211;Hourly average price final sum of components;;;28.38;2016-01-02T04:00:00+01:00
10211;Hourly average price final sum of components;;;26.06;2016-01-02T05:00:00+01:00
10211;Hourly average price final sum of components;;;28.11;2016-01-02T06:00:00+01:00
10211;Hourly average price final sum of components;;;28.89;2016-01-02T07:00:00+01:00
10211;Hourly average price final sum of components;;;29.88;2016-01-02T08:00:00+01:00
10211;Hourly average price final sum of components;;;38.81;2016-01-02T09:00:00+01:00
10211;Hourly average price final sum of components;;;45.43;2016-01-02T10:00:00+01:00
10211;Hourly average price final sum of components;;;45.43;2016-01-02T11:00:00+01:00
10211;Hourly average price final sum of components;;;39.97;2016-01-02T12:00:00+01:00
10211;Hourly average price final sum of components;;;40.47;2016-01-02T13:00:00+01:00
10211;Hourly average price final sum of components;;;40.53;2016-01-02T14:00:00+01:00
10211;Hourly average price final sum of components;;;39.26;2016-01-02T15:00:00+01:00
10211;Hourly average price final sum of components;;;41.57;2016-01-02T16:00:00+01:00
10211;Hourly average price final sum of components;;;49.14;2016-01-02T17:00:00+01:00
10211;Hourly average price final sum of components;;;56.59;2016-01-02T18:00:00+01:00
10211;Hourly average price final sum of components;;;63.85;2016-01-02T19:00:00+01:00
10211;Hourly average price final sum of components;;;66.19;2016-01-02T20:00:00+01:00
10211;Hourly average price final sum of components;;;67.9;2016-01-02T21:00:00+01:00
10211;Hourly average price final sum of components;;;57.96;2016-01-02T22:00:00+01:00
10211;Hourly average price final sum of components;;;50.27;2016-01-02T23:00:00+01:00
10211;Hourly average price final sum of components;;;40.53;2016-01-03T00:00:00+01:00
10211;Hourly average price final sum of components;;;32.89;2016-01-03T01:00:00+01:00
10211;Hourly average price final sum of components;;;28.38;2016-01-03T02:00:00+01:00
10211;Hourly average price final sum of components;;;25.37;2016-01-03T03:00:00+01:00
10211;Hourly average price final sum of components;;;22.56;2016-01-03T04:00:00+01:00
10211;Hourly average price final sum of components;;;24.51;2016-01-03T05:00:00+01:00
10211;Hourly average price final sum of components;;;19.92;2016-01-03T06:00:00+01:00
10211;Hourly average price final sum of components;;;24.27;2016-01-03T07:00:00+01:00
10211;Hourly average price final sum of components;;;26.15;2016-01-03T08:00:00+01:00
10211;Hourly average price final sum of components;;;33.64;2016-01-03T09:00:00+01:00
10211;Hourly average price final sum of components;;;33.25;2016-01-03T10:00:00+01:00
10211;Hourly average price final sum of components;;;33.82;2016-01-03T11:00:00+01:00
10211;Hourly average price final sum of components;;;33.66;2016-01-03T12:00:00+01:00
10211;Hourly average price final sum of components;;;33.16;2016-01-03T13:00:00+01:00
10211;Hourly average price final sum of components;;;31.65;2016-01-03T14:00:00+01:00
10211;Hourly average price final sum of components;;;29.4;2016-01-03T15:00:00+01:00
10211;Hourly average price final sum of components;;;31.28;2016-01-03T16:00:00+01:00
10211;Hourly average price final sum of components;;;34.45;2016-01-03T17:00:00+01:00
10211;Hourly average price final sum of components;;;38.52;2016-01-03T18:00:00+01:00
10211;Hourly average price final sum of components;;;38.73;2016-01-03T19:00:00+01:00
10211;Hourly average price final sum of components;;;36.92;2016-01-03T20:00:00+01:00
10211;Hourly average price final sum of components;;;34.94;2016-01-03T21:00:00+01:00
10211;Hourly average price final sum of components;;;32.89;2016-01-03T22:00:00+01:00
10211;Hourly average price final sum of components;;;31.48;2016-01-03T23:00:00+01:00
10211;Hourly average price final sum of components;;;25.01;2016-01-04T00:00:00+01:00
10211;Hourly average price final sum of components;;;22.32;2016-01-04T01:00:00+01:00
10211;Hourly average price final sum of components;;;19.92;2016-01-04T02:00:00+01:00
10211;Hourly average price final sum of components;;;19.29;2016-01-04T03:00:00+01:00
10211;Hourly average price final sum of components;;;17.85;2016-01-04T04:00:00+01:00
10211;Hourly average price final sum of components;;;21.25;2016-01-04T05:00:00+01:00
10211;Hourly average price final sum of components;;;34;2016-01-04T06:00:00+01:00
10211;Hourly average price final sum of components;;;41.07;2016-01-04T07:00:00+01:00
10211;Hourly average price final sum of components;;;48.15;2016-01-04T08:00:00+01:00
10211;Hourly average price final sum of components;;;49.31;2016-01-04T09:00:00+01:00
10211;Hourly average price final sum of components;;;52.82;2016-01-04T10:00:00+01:00
10211;Hourly average price final sum of components;;;52.33;2016-01-04T11:00:00+01:00
10211;Hourly average price final sum of components;;;51.39;2016-01-04T12:00:00+01:00
10211;Hourly average price final sum of components;;;50.16;2016-01-04T13:00:00+01:00
10211;Hourly average price final sum of components;;;49.84;2016-01-04T14:00:00+01:00
10211;Hourly average price final sum of components;;;48.09;2016-01-04T15:00:00+01:00
10211;Hourly average price final sum of components;;;47.92;2016-01-04T16:00:00+01:00
10211;Hourly average price final sum of components;;;52.45;2016-01-04T17:00:00+01:00
10211;Hourly average price final sum of components;;;56.69;2016-01-04T18:00:00+01:00
10211;Hourly average price final sum of components;;;54.13;2016-01-04T19:00:00+01:00
10211;Hourly average price final sum of components;;;53.17;2016-01-04T20:00:00+01:00
10211;Hourly average price final sum of components;;;50.67;2016-01-04T21:00:00+01:00
10211;Hourly average price final sum of components;;;47.28;2016-01-04T22:00:00+01:00
10211;Hourly average price final sum of components;;;34.33;2016-01-04T23:00:00+01:00
10211;Hourly average price final sum of components;;;34.11;2016-01-05T00:00:00+01:00
