id;name;geoid;geoname;value;datetime
1775;Previsión diaria D+1 demanda;;;20059.8;2023-01-01T00:00:00+01:00
1775;Previsión diaria D+1 demanda;;;19380.3;2023-01-01T01:00:00+01:00
1775;Previsión diaria D+1 demanda;;;18523.8;2023-01-01T02:00:00+01:00
1775;Previsión diaria D+1 demanda;;;17588.3;2023-01-01T03:00:00+01:00
1775;Previsión diaria D+1 demanda;;;16834.5;2023-01-01T04:00:00+01:00
1775;Previsión diaria D+1 demanda;;;16572.8;2023-01-01T05:00:00+01:00
1775;Previsión diaria D+1 demanda;;;16751.8;2023-01-01T06:00:00+01:00
1775;Previsión diaria D+1 demanda;;;17145.5;2023-01-01T07:00:00+01:00
1775;Previsión diaria D+1 demanda;;;17150.8;2023-01-01T08:00:00+01:00
1775;Previsión diaria D+1 demanda;;;17203.3;2023-01-01T09:00:00+01:00
1775;Previsión diaria D+1 demanda;;;17876;2023-01-01T10:00:00+01:00
1775;Previsión diaria D+1 demanda;;;18627;2023-01-01T11:00:00+01:00
1775;Previsión diaria D+1 demanda;;;19274.5;2023-01-01T12:00:00+01:00
1775;Previsión diaria D+1 demanda;;;19759;2023-01-01T13:00:00+01:00
1775;Previsión diaria D+1 demanda;;;19856.3;2023-01-01T14:00:00+01:00
1775;Previsión diaria D+1 demanda;;;18873;2023-01-01T15:00:00+01:00
1775;Previsión diaria D+1 demanda;;;18755.8;2023-01-01T16:00:00+01:00
1775;Previsión diaria D+1 demanda;;;19741.5;2023-01-01T17:00:00+01:00
1775;Previsión diaria D+1 demanda;;;22077;2023-01-01T18:00:00+01:00
1775;Previsión diaria D+1 demanda;;;23023;2023-01-01T19:00:00+01:00
1775;Previsión diaria D+1 demanda;;;23552.5;2023-01-01T20:00:00+01:00
1775;Previsión diaria D+1 demanda;;;23907.3;2023-01-01T21:00:00+01:00
1775;Previsión diaria D+1 demanda;;;23075;2023-01-01T22:00:00+01:00
1775;Previsión diaria D+1 demanda;;;21046.3;2023-01-01T23:00:00+01:00
1775;Previsión diaria D+1 demanda;;;19098.8;2023-01-02T00:00:00+01:00
1775;Previsión diaria D+1 demanda;;;17728.3;2023-01-02T01:00:00+01:00
1775;Previsión diaria D+1 demanda;;;16565.8;2023-01-02T02:00:00+01:00
1775;Previsión diaria D+1 demanda;;;16157.8;2023-01-02T03:00:00+01:00
1775;Previsión diaria D+1 demanda;;;16364;2023-01-02T04:00:00+01:00
1775;Previsión diaria D+1 demanda;;;16953;2023-01-02T05:00:00+01:00
1775;Previsión diaria D+1 demanda;;;19044.3;2023-01-02T06:00:00+01:00
1775;Previsión diaria D+1 demanda;;;21595.5;2023-01-02T07:00:00+01:00
1775;Previsión diaria D+1 demanda;;;23128;2023-01-02T08:00:00+01:00
1775;Previsión diaria D+1 demanda;;;24578.5;2023-01-02T09:00:00+01:00
1775;Previsión diaria D+1 demanda;;;25470;2023-01-02T10:00:00+01:00
1775;Previsión diaria D+1 demanda;;;25333.5;2023-01-02T11:00:00+01:00
1775;Previsión diaria D+1 demanda;;;25307.3;2023-01-02T12:00:00+01:00
1775;Previsión diaria D+1 demanda;;;25532;2023-01-02T13:00:00+01:00
1775;Previsión diaria D+1 demanda;;;25506;2023-01-02T14:00:00+01:00
1775;Previsión diaria D+1 demanda;;;25125.3;2023-01-02T15:00:00+01:00
1775;Previsión diaria D+1 demanda;;;25203.3;2023-01-02T16:00:00+01:00
1775;Previsión diaria D+1 demanda;;;26044.5;2023-01-02T17:00:00+01:00
